case,seed,controller,cycles,start_cycle,vehicles_entered,vehicles_rejected,vehicles_exited,throughput_per_hour,total_waiting_time,average_queue_length,max_queue_length,final_queue_total,total_blocked,demand_generated,vehicles_served,in_transit_final,share_NS20/EW40,share_NS30/EW30,share_NS40/EW20,plan_switches,plan_switch_rate,waiting_per_admitted,qubo_energy,plan_I1,plan_I2,plan_I3,plan_I4,plan_I5,plan_I6,one_hot_valid
downstream_congested,0,fixed,60,0,5803.767302161901,691.3241582331851,5668.773798209892,5668.773798209892,1095538.2996624596,12.679841431278469,40.0,181.18843907639493,0.0,6495.091460395087,15004.001410015157,157.80506487561365,0.0,1.0,0.0,0,0.0,188.7633053886175,,,,,,,,
downstream_congested,0,adaptive,60,0,6413.893515808418,81.19794458666877,6343.977309543186,6343.977309543186,837296.6596292509,9.690933560523737,40.0,86.11114138961814,0.0,6495.091460395087,16986.693334699223,187.80506487561365,0.6333333333333333,0.3277777777777778,0.03888888888888889,254,0.7175141242937854,130.54420962330502,,,,,,,,
downstream_congested,0,qubo_static,60,0,5903.767302161901,591.3241582331851,5752.773798209892,5752.773798209892,1034642.3660067433,11.975027384337306,40.0,197.18843907639493,814.8478776910604,6495.091460395087,15276.001410015157,157.80506487561365,0.6666666666666666,0.3333333333333333,0.0,0,0.0,175.25121046486157,16080.0,NS30/EW30,NS20/EW40,NS20/EW40,NS30/EW30,NS20/EW40,NS20/EW40,True
downstream_congested,0,qubo_receding,60,0,6418.037498819487,77.05396157559974,6388.004207591354,6388.004207591354,715397.8961398309,8.280068242359155,40.0,56.22822635251884,0.0,6495.091460395087,17081.44115303865,177.80506487561365,0.6861111111111111,0.3138888888888889,0.0,150,0.423728813559322,111.46676788214761,12054.431042130742,,,,,,,
downstream_congested,1,fixed,60,0,5812.087232135044,580.8565905833115,5678.593751700521,5678.593751700521,1101366.0887378077,12.747292693724626,40.0,183.61520399452823,0.0,6392.943822718356,15021.065779841038,153.87827643999495,0.0,1.0,0.0,0,0.0,189.49579466879848,,,,,,,,
downstream_congested,1,adaptive,60,0,6330.597807447784,62.34601527057153,6252.321279894668,6252.321279894668,852861.3377334595,9.871080297840967,40.0,113.39825111312183,0.0,6392.943822718356,16694.823061552866,168.87827643999495,0.5888888888888889,0.30833333333333335,0.10277777777777777,276,0.7796610169491526,134.72050565747367,,,,,,,,
downstream_congested,1,qubo_static,60,0,5912.087232135044,480.8565905833115,5762.593751700521,5762.593751700521,1075702.6999167867,12.450262730518364,40.0,199.61520399452823,937.0599521495019,6392.943822718356,15293.065779841038,153.87827643999495,0.6666666666666666,0.3333333333333333,0.0,0,0.0,181.94973410910177,16080.0,NS30/EW30,NS20/EW40,NS20/EW40,NS30/EW30,NS20/EW40,NS20/EW40,True
downstream_congested,1,qubo_receding,60,0,6354.539311812375,38.404510905981,6326.849418945151,6326.849418945151,687557.8717384601,7.957845737713659,40.0,57.81161642722887,0.0,6392.943822718356,16875.83278157493,173.87827643999495,0.575,0.425,0.0,209,0.5903954802259888,108.19948355034444,11585.768561361354,,,,,,,
downstream_congested,2,fixed,60,0,5799.833537000081,713.8036430866503,5663.195462240452,5663.195462240452,1098304.3866412144,12.711856326865908,40.0,182.51481789915636,0.0,6513.637180086732,14993.841424820592,158.12325686047333,0.0,1.0,0.0,0,0.0,189.36826024998362,,,,,,,,
downstream_congested,2,adaptive,60,0,6420.835672559974,92.80150752675708,6351.2965391684165,6351.2965391684165,852235.2779235338,9.863834235226086,40.0,87.99672497571751,0.0,6513.637180086732,17021.77194382254,185.5424084158403,0.6361111111111111,0.3138888888888889,0.05,252,0.711864406779661,132.7296509963086,,,,,,,,
downstream_congested,2,qubo_static,60,0,5899.833537000081,613.8036430866503,5747.195462240452,5747.195462240452,1087531.9327276861,12.587175147311182,40.0,198.51481789915636,959.4002250462022,6513.637180086732,15265.841424820592,158.12325686047333,0.6666666666666666,0.3333333333333333,0.0,0,0.0,184.33264699882855,16080.0,NS30/EW30,NS20/EW40,NS20/EW40,NS30/EW30,NS20/EW40,NS20/EW40,True
downstream_congested,2,qubo_receding,60,0,6434.807339794071,78.8298402926613,6406.7340248945575,6406.7340248945575,702791.5860393064,8.134161875454934,40.0,55.92919612616046,0.0,6513.637180086732,17125.060652223907,176.14411877335257,0.6694444444444444,0.33055555555555555,0.0,199,0.5621468926553672,109.2171915844488,11905.654074140703,,,,,,,
downstream_congested,3,fixed,60,0,5799.490291961923,666.7550120652294,5662.822886028531,5662.822886028531,1094395.9529829498,12.666619826191548,40.0,183.9953973647072,0.0,6466.245304027152,14992.317780625746,156.67200856868394,0.0,1.0,0.0,0,0.0,188.70554098517582,,,,,,,,
downstream_congested,3,adaptive,60,0,6410.124326348171,56.12097767898048,6325.215969107934,6325.215969107934,842547.3506010224,9.751705446771092,40.0,102.2363486715534,0.0,6466.245304027152,16940.591453355268,186.67200856868394,0.6027777777777777,0.3527777777777778,0.044444444444444446,270,0.7627118644067796,131.4400950287058,,,,,,,,
downstream_congested,3,qubo_static,60,0,5899.490291961923,566.7550120652294,5746.822886028531,5746.822886028531,1060935.5838791744,12.279347035638592,40.0,199.9953973647072,894.1938642367396,6466.245304027152,15264.317780625746,156.67200856868394,0.6666666666666666,0.3333333333333333,0.0,0,0.0,179.83512665911206,16080.0,NS30/EW30,NS20/EW40,NS20/EW40,NS30/EW30,NS20/EW40,NS20/EW40,True
downstream_congested,3,qubo_receding,60,0,6404.913283948207,61.33202007894488,6356.373105853075,6356.373105853075,722488.7718413037,8.362138562978052,40.0,70.8681695264485,0.0,6466.245304027152,16982.968440099376,181.67200856868394,0.6194444444444445,0.38055555555555554,0.0,236,0.6666666666666666,112.80227222622707,12112.414130809288,,,,,,,
downstream_congested,4,fixed,60,0,5802.471127278775,699.1098328119389,5664.548833420849,5664.548833420849,1095894.148588754,12.683960053110578,40.0,184.0,0.0,6501.580960090714,14995.300273278168,157.92229385792618,0.0,1.0,0.0,0,0.0,188.86679908439336,,,,,,,,
downstream_congested,4,adaptive,60,0,6414.25669576461,87.32426432610397,6349.779273245646,6349.779273245646,858379.8118890545,9.934951526493686,40.0,90.55512866103801,0.0,6501.580960090714,16999.91677738682,177.92229385792618,0.625,0.3194444444444444,0.05555555555555555,262,0.7401129943502824,133.8237386813425,,,,,,,,
downstream_congested,4,qubo_static,60,0,5902.471127278775,599.1098328119389,5748.548833420849,5748.548833420849,1066934.98239928,12.348784518510184,40.0,200.0,914.9781601762734,6501.580960090714,15267.300273278168,157.92229385792618,0.6666666666666666,0.3333333333333333,0.0,0,0.0,180.76072875110708,16080.0,NS30/EW30,NS20/EW40,NS20/EW40,NS30/EW30,NS20/EW40,NS20/EW40,True
downstream_congested,4,qubo_receding,60,0,6436.426326534178,65.15463355653706,6412.743561857411,6412.743561857411,707432.8775096865,8.187880526732483,40.0,39.79555334991338,0.0,6501.580960090714,17154.84937605678,187.88721132685342,0.6722222222222223,0.3277777777777778,0.0,197,0.556497175141243,109.91081721751297,11962.833971735707,,,,,,,
